network_id,fitting_id,fitting_classification,service_origin,pole_id,conduit_ids,trace_status,trace_note
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01801,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00425;LGTCON00422;LGTCON00421,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01802,LGTCON00428;LGTCON00417;LGTCON00418,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01803,LGTCON00428;LGTCON00417,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01804,LGTCON00428,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01805,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00415;LGTCON00414,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01806,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00415;LGTCON00414;LGTCON00413,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01807,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01808,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00416,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01960,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00416;LGTCON00412;LGTCON00409;LGTCON00410;LGTCON00411,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01961,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00416;LGTCON00412;LGTCON00409;LGTCON00410,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01962,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00416;LGTCON00412;LGTCON00409,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01963,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00416;LGTCON00412,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01964,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00425;LGTCON00423;LGTCON00424,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT01965,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00425;LGTCON00423,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT02936,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00415,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT02967,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00432,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT02968,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419,reachable,
LGTNET00427,LGTFIT00154,,unclassified_fitting,LGTLT02970,LGTCON00428;LGTCON00417;LGTCON00418;LGTCON00419;LGTCON00420;LGTCON00416;LGTCON00412;LGTCON00408,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01799,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00425,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01800,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00425;LGTCON00422,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01801,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00425;LGTCON00422;LGTCON00421,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01802,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00420;LGTCON00419,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01803,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00420;LGTCON00419;LGTCON00418,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01804,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00420;LGTCON00419;LGTCON00418;LGTCON00417,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01805,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00415;LGTCON00414,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01806,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00415;LGTCON00414;LGTCON00413,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01807,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01808,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01960,LGTCON00429,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01961,LGTCON00429;LGTCON00411,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01962,LGTCON00429;LGTCON00411;LGTCON00410,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01963,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01964,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00425;LGTCON00423;LGTCON00424,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT01965,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00425;LGTCON00423,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT02936,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00415,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT02967,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00420;LGTCON00419;LGTCON00432,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT02968,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00412;LGTCON00416;LGTCON00420,reachable,
LGTNET00427,LGTFIT00155,,unclassified_fitting,LGTLT02970,LGTCON00429;LGTCON00411;LGTCON00410;LGTCON00409;LGTCON00408,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01799,LGTCON00430;LGTCON00424;LGTCON00423,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01800,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00422,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01801,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00422;LGTCON00421,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01802,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00420;LGTCON00419,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01803,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00420;LGTCON00419;LGTCON00418,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01804,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00420;LGTCON00419;LGTCON00418;LGTCON00417,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01805,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00415;LGTCON00414,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01806,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00415;LGTCON00414;LGTCON00413,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01807,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01808,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00416,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01960,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00416;LGTCON00412;LGTCON00409;LGTCON00410;LGTCON00411,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01961,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00416;LGTCON00412;LGTCON00409;LGTCON00410,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01962,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00416;LGTCON00412;LGTCON00409,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01963,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00416;LGTCON00412,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01964,LGTCON00430,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT01965,LGTCON00430;LGTCON00424,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT02936,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00415,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT02967,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00420;LGTCON00419;LGTCON00432,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT02968,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00420,reachable,
LGTNET00427,LGTFIT00156,,unclassified_fitting,LGTLT02970,LGTCON00430;LGTCON00424;LGTCON00423;LGTCON00425;LGTCON00416;LGTCON00412;LGTCON00408,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01799,LGTCON00426;LGTCON00425,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01800,LGTCON00426;LGTCON00425;LGTCON00422,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01801,LGTCON00426;LGTCON00425;LGTCON00422;LGTCON00421,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01802,LGTCON00426;LGTCON00420;LGTCON00419,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01803,LGTCON00426;LGTCON00420;LGTCON00419;LGTCON00418,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01804,LGTCON00426;LGTCON00420;LGTCON00419;LGTCON00418;LGTCON00417,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01805,LGTCON00426;LGTCON00415;LGTCON00414,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01806,LGTCON00426;LGTCON00415;LGTCON00414;LGTCON00413,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01807,LGTCON00426,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01808,LGTCON00426;LGTCON00416,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01960,LGTCON00426;LGTCON00416;LGTCON00412;LGTCON00409;LGTCON00410;LGTCON00411,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01961,LGTCON00426;LGTCON00416;LGTCON00412;LGTCON00409;LGTCON00410,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01962,LGTCON00426;LGTCON00416;LGTCON00412;LGTCON00409,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01963,LGTCON00426;LGTCON00416;LGTCON00412,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01964,LGTCON00426;LGTCON00425;LGTCON00423;LGTCON00424,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT01965,LGTCON00426;LGTCON00425;LGTCON00423,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT02936,LGTCON00426;LGTCON00415,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT02967,LGTCON00426;LGTCON00420;LGTCON00419;LGTCON00432,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT02968,LGTCON00426;LGTCON00420,reachable,
LGTNET00427,LGTFIT01200,service_box,assumed,LGTLT02970,LGTCON00426;LGTCON00416;LGTCON00412;LGTCON00408,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01666,LGTCON02185;LGTCON02182;LGTCON02181;LGTCON02179,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01667,LGTCON02185;LGTCON02182;LGTCON02181;LGTCON02180,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01668,LGTCON02185;LGTCON02182;LGTCON02181;LGTCON02196,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01669,LGTCON02185;LGTCON02182,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01757,LGTCON02185,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01758,LGTCON02185;LGTCON02183,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01759,LGTCON02185;LGTCON02183;LGTCON02184,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01780,LGTCON02185;LGTCON02183;LGTCON02184;LGTCON02190,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01781,LGTCON02185;LGTCON02183;LGTCON02184;LGTCON02190;LGTCON02189,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01782,LGTCON02185;LGTCON02183;LGTCON02184;LGTCON02190;LGTCON02189;LGTCON02188,reachable,
LGTNET00430,LGTFIT01232,service_box,assumed,LGTLT01783,LGTCON02185;LGTCON02183;LGTCON02184;LGTCON02190;LGTCON02189;LGTCON02188;LGTCON02187,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02163,LGTCON01251;LGTCON01245;LGTCON01246;LGTCON01247,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02164,LGTCON01251;LGTCON01245;LGTCON01246,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02165,LGTCON01251;LGTCON01245,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02166,LGTCON01250;LGTCON01252,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02167,LGTCON01251,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02168,LGTCON01249,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02169,LGTCON01250,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02170,LGTCON01249;LGTCON01248,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02171,LGTCON01251;LGTCON01244,reachable,
LGTNET00431,LGTFIT00533,,unclassified_fitting,LGTLT02172,LGTCON01251;LGTCON01244;LGTCON01243,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02246,LGTCON02073;LGTCON02072;LGTCON02071;LGTCON02074,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02247,LGTCON02073;LGTCON02072;LGTCON02071,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02248,LGTCON02073;LGTCON02072,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02249,LGTCON02073,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02250,LGTCON02073;LGTCON02072;LGTCON02071;LGTCON02074;LGTCON02075;LGTCON02076;LGTCON02077,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02251,LGTCON02073;LGTCON02072;LGTCON02071;LGTCON02074;LGTCON02075;LGTCON02076;LGTCON02078;LGTCON02079;LGTCON02080,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02252,LGTCON02073;LGTCON02072;LGTCON02071;LGTCON02074;LGTCON02075;LGTCON02076;LGTCON02078;LGTCON02079;LGTCON02081;LGTCON02082;LGTCON02083,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02253,,unreachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02254,,unreachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02255,,unreachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02256,,unreachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02257,LGTCON02073;LGTCON02072;LGTCON02071;LGTCON02074;LGTCON02075;LGTCON02076;LGTCON02078;LGTCON02079;LGTCON02081,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02258,LGTCON02073;LGTCON02072;LGTCON02071;LGTCON02074;LGTCON02075;LGTCON02076;LGTCON02078,reachable,
LGTNET00432,LGTFIT00048,,unclassified_fitting,LGTLT02847,,unreachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02246,LGTCON02084;LGTCON02082;LGTCON02081;LGTCON02079;LGTCON02078;LGTCON02076;LGTCON02075,reachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02247,LGTCON02084;LGTCON02082;LGTCON02081;LGTCON02079;LGTCON02078;LGTCON02076;LGTCON02075;LGTCON02074,reachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02248,LGTCON02084;LGTCON02082;LGTCON02081;LGTCON02079;LGTCON02078;LGTCON02076;LGTCON02075;LGTCON02074;LGTCON02071,reachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02249,LGTCON02084;LGTCON02082;LGTCON02081;LGTCON02079;LGTCON02078;LGTCON02076;LGTCON02075;LGTCON02074;LGTCON02071;LGTCON02072,reachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02250,LGTCON02084;LGTCON02082;LGTCON02081;LGTCON02079;LGTCON02078;LGTCON02077,reachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02251,LGTCON02084;LGTCON02082;LGTCON02081;LGTCON02080,reachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02252,LGTCON02084;LGTCON02083,reachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02253,,unreachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02254,,unreachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02255,,unreachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02256,,unreachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02257,LGTCON02084;LGTCON02082,reachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02258,LGTCON02084;LGTCON02082;LGTCON02081;LGTCON02079,reachable,
LGTNET00432,LGTFIT00049,,unclassified_fitting,LGTLT02847,,unreachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT01383,LGTCON01566;LGTCON01570;LGTCON01571;LGTCON01572;LGTCON01573;LGTCON01574;LGTCON01587;LGTCON01585;LGTCON01618,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT01416,LGTCON01566;LGTCON01567;LGTCON01569;LGTCON01568,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT01981,LGTCON01566;LGTCON01570;LGTCON01571;LGTCON01572;LGTCON01573;LGTCON01574;LGTCON01587;LGTCON01585;LGTCON01617;LGTCON01615,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT01982,LGTCON01566;LGTCON01570;LGTCON01571;LGTCON01572;LGTCON01573;LGTCON01574;LGTCON01587;LGTCON01585;LGTCON01617;LGTCON01616,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT01993,LGTCON01566;LGTCON01570;LGTCON01571;LGTCON01572;LGTCON01573;LGTCON01574;LGTCON01586,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT01994,LGTCON01566;LGTCON01570;LGTCON01571;LGTCON01572;LGTCON01573;LGTCON01574;LGTCON01587,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT01995,LGTCON01566;LGTCON01570;LGTCON01571;LGTCON01572;LGTCON01573,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT02010,LGTCON01566;LGTCON01570;LGTCON01571;LGTCON01572;LGTCON01575,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT02582,LGTCON01566;LGTCON01567;LGTCON01569,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT02583,LGTCON01566;LGTCON01567,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT02584,LGTCON01566,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT02585,LGTCON01566;LGTCON01570;LGTCON01571,reachable,
LGTNET00434,LGTFIT00200,,unclassified_fitting,LGTLT02586,LGTCON01566;LGTCON01570,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT01383,LGTCON01576;LGTCON01575;LGTCON01573;LGTCON01574;LGTCON01587;LGTCON01585;LGTCON01618,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT01416,LGTCON01576;LGTCON01575;LGTCON01572;LGTCON01571;LGTCON01570;LGTCON01567;LGTCON01569;LGTCON01568,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT01981,LGTCON01576;LGTCON01575;LGTCON01573;LGTCON01574;LGTCON01587;LGTCON01585;LGTCON01617;LGTCON01615,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT01982,LGTCON01576;LGTCON01575;LGTCON01573;LGTCON01574;LGTCON01587;LGTCON01585;LGTCON01617;LGTCON01616,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT01993,LGTCON01576;LGTCON01575;LGTCON01573;LGTCON01574;LGTCON01586,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT01994,LGTCON01576;LGTCON01575;LGTCON01573;LGTCON01574;LGTCON01587,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT01995,LGTCON01576;LGTCON01575;LGTCON01573,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT02010,LGTCON01576,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT02582,LGTCON01576;LGTCON01575;LGTCON01572;LGTCON01571;LGTCON01570;LGTCON01567;LGTCON01569,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT02583,LGTCON01576;LGTCON01575;LGTCON01572;LGTCON01571;LGTCON01570;LGTCON01567,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT02584,LGTCON01576;LGTCON01575;LGTCON01572;LGTCON01571;LGTCON01570,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT02585,LGTCON01576;LGTCON01575;LGTCON01572,reachable,
LGTNET00434,LGTFIT01100,service_box,assumed,LGTLT02586,LGTCON01576;LGTCON01575;LGTCON01572;LGTCON01571,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00226,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01596;LGTCON01595;LGTCON01635;LGTCON01634;LGTCON01633,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00227,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01596;LGTCON01595;LGTCON01635;LGTCON01634,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00228,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01596;LGTCON01595;LGTCON01635,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00229,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01596;LGTCON01595,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00230,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01596,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00231,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01597,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00232,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00233,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01600,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00234,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01602,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00235,,unreachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00236,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01604;LGTCON01603,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00244,LGTCON01612;LGTCON01611;LGTCON01606;LGTCON01605;LGTCON01613,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00245,LGTCON01612;LGTCON01611;LGTCON01606,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00246,LGTCON01612,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00247,LGTCON01612;LGTCON01611;LGTCON01608;LGTCON01610,reachable,
LGTNET00435,LGTFIT00023,,unclassified_fitting,LGTLT00248,LGTCON01612;LGTCON01611;LGTCON01608;LGTCON01609,reachable,
LGTNET00435,LGTFIT01103,service_box,assumed,LGTLT00226,LGTCON01607;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01596;LGTCON01595;LGTCON01635;LGTCON01634;LGTCON01633,reachable,
LGTNET00435,LGTFIT01103,service_box,assumed,LGTLT00227,LGTCON01607;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01596;LGTCON01595;LGTCON01635;LGTCON01634,reachable,
LGTNET00435,LGTFIT01103,service_box,assumed,LGTLT00228,LGTCON01607;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01596;LGTCON01595;LGTCON01635,reachable,
LGTNET00435,LGTFIT01103,service_box,assumed,LGTLT00229,LGTCON01607;LGTCON01605;LGTCON01604;LGTCON01602;LGTCON01601;LGTCON01599;LGTCON01598;LGTCON01596;LGTCON01595,reachable,
